lat,lon,type,line_id,weight
50.5453935437,30.3478614838,other,,1.0
50.5459882522,30.3472633966,other,,1.0
50.5503188854,30.3412093583,other,,1.0
50.5507361348,30.3410087077,other,,1.0
50.5528676013,30.3355475907,other,,1.0
50.5180513338,30.4667354975,other,,1.0
50.5507034525,30.478862454,other,,1.0
50.5659477903,30.4720556654,other,,1.0
50.5486251865,30.3437537353,other,,1.0
50.5483067168,30.3439269412,other,,1.0
50.5205666927,30.4518434883,other,,1.0
50.5204845638,30.4507435465,other,,1.0
50.5250749655,30.4626141687,other,,1.0
50.5208194081,30.4514182778,other,,1.0
50.5237842745,30.4479577353,other,,1.0
50.4900017657,30.4662161891,other,,1.0
50.4899405783,30.4663071928,other,,1.0
50.4096718158,30.5275817471,other,,1.0
50.4384454712,30.5158384066,other,,1.0
50.4432017721,30.520791417,other,,1.0
50.4319487562,30.5567046084,other,,1.0
50.4327272216,30.555315094,other,,1.0
50.4349943202,30.554465,other,,1.0
50.4345293775,30.5543805157,other,,1.0
50.4326322861,30.5561998969,other,,1.0
50.4411472768,30.5496123497,other,,1.0
50.4411924028,30.5491050323,other,,1.0
50.4434813548,30.5461362183,other,,1.0
50.4434664029,30.54574487,other,,1.0
50.4517056612,30.5285387626,other,,1.0
50.4260787939,30.5590907716,other,,1.0
50.4267093905,30.5546127827,other,,1.0
50.4281418027,30.5503928727,other,,1.0
50.4367311399,30.5462289709,other,,1.0
50.4327456853,30.5450964849,other,,1.0
50.4440894953,30.5427768405,other,,1.0
50.4384603004,30.5370637524,other,,1.0
50.4372107292,30.5310119287,other,,1.0
50.4384140254,30.5264316734,other,,1.0
50.4384081551,30.5260705677,other,,1.0
50.4371105238,30.5323497115,other,,1.0
50.4382927913,30.536924653,other,,1.0
50.4446648473,30.5390895473,other,,1.0
50.4263676092,30.5559888067,other,,1.0
50.4292617715,30.5464685082,other,,1.0
50.4251282749,30.5617120277,other,,1.0
50.4257867468,30.5593012436,other,,1.0
50.4291474981,30.5494553627,other,,1.0
50.440646685,30.5380551893,other,,1.0
50.4447627725,30.5389623452,other,,1.0
50.4412604884,30.5385212345,other,,1.0
50.4386366161,30.5213555655,other,,1.0
50.4431333934,30.5451713954,other,,1.0
50.4483213422,30.5342944032,other,,1.0
50.4528516818,30.5280870774,other,,1.0
50.4511975258,30.52850494,other,,1.0
50.446743728,30.5369101861,other,,1.0
50.4124831916,30.5259563657,other,,1.0
50.4338661154,30.5166605792,other,,1.0
50.4387049965,30.5196231216,other,,1.0
50.4375197666,30.5205937694,other,,1.0
50.4360452807,30.5201398451,other,,1.0
50.4166364985,30.523436526,other,,1.0
50.4203661124,30.5210622164,other,,1.0
50.4236196215,30.5189925328,other,,1.0
50.4256892546,30.5177225768,other,,1.0
50.4283948578,30.5161582014,other,,1.0
50.4397218274,30.5219776862,other,,1.0
50.437946938,30.5255967416,other,,1.0
50.4343387382,30.5302223445,other,,1.0
50.4301626324,30.5353527301,other,,1.0
50.427025244,30.5391776098,other,,1.0
50.4246443276,30.5419307552,other,,1.0
50.4216840976,30.5449006357,other,,1.0
50.4175232596,30.5535512347,other,,1.0
50.4152928174,30.556179409,other,,1.0
50.4156137759,30.5566713979,other,,1.0
50.418030179,30.5530208681,other,,1.0
50.4219923481,30.5454592007,other,,1.0
50.4233100517,30.5437769771,other,,1.0
50.4254791407,30.541886399,other,,1.0
50.4284418838,30.5382907212,other,,1.0
50.4305301763,30.5357441787,other,,1.0
50.434536037,30.5307876601,other,,1.0
50.4382323123,30.5260212371,other,,1.0
50.4028956025,30.5579475992,other,,1.0
50.4060011677,30.5525379523,other,,1.0
50.4078421892,30.5521767406,other,,1.0
50.4102018567,30.5501703027,other,,1.0
50.4132498792,30.5491259715,other,,1.0
50.4167568967,30.5491033987,other,,1.0
50.4280778805,30.5395227222,other,,1.0
50.4301257906,30.5424341824,other,,1.0
50.4370480142,30.5449001113,other,,1.0
50.4401562133,30.544800249,other,,1.0
50.4427542373,30.5447881239,other,,1.0
50.4389011683,30.5446597163,other,,1.0
50.4361119869,30.5447182569,other,,1.0
50.4318151891,30.5441077928,other,,1.0
50.4306925549,30.5425948847,other,,1.0
50.4287058209,30.5398564991,other,,1.0
50.4170712427,30.5486699365,other,,1.0
50.412497376,30.5488313777,other,,1.0
50.4098324905,30.5500980592,other,,1.0
50.4066608669,30.5521101511,other,,1.0
50.4040996381,30.5517882247,other,,1.0
50.4119470871,30.5302473075,other,,1.0
50.412788614,30.5330527134,other,,1.0
50.4155387675,30.5401614106,other,,1.0
50.417436165,30.5437920043,other,,1.0
50.4225224442,30.5543220876,other,,1.0
50.4240750652,30.5644693363,other,,1.0
50.4243407982,30.5598017307,other,,1.0
50.4221393984,30.5522388333,other,,1.0
50.4176798858,30.5434796433,other,,1.0
50.4151821595,30.5384369271,other,,1.0
50.4130552751,30.5328166565,other,,1.0
50.4120291,30.5294809,other,,1.0
50.4190938161,30.5483116413,other,,1.0
50.4204780984,30.5472441222,other,,1.0
50.4302676643,30.516194316,other,,1.0
50.4293071045,30.5422914899,other,,1.0
50.4441506312,30.5419685399,other,,1.0
50.4273666875,30.550792971,other,,1.0
50.4455551279,30.5394726615,other,,1.0
50.4456495803,30.5389415761,other,,1.0
50.4395626479,30.5507681402,other,,1.0
50.4396085369,30.5511112225,other,,1.0
50.4363246239,30.5531817347,other,,1.0
50.4368101862,30.5530960272,other,,1.0
50.4471018533,30.5221095808,other,,1.0
50.4489395019,30.5230236893,other,,1.0
50.4287593264,30.5674037264,other,,1.0
50.4414244716,30.5594899158,other,,1.0
50.4423212538,30.5576425465,other,,1.0
50.4453013764,30.554735171,other,,1.0
50.4541961287,30.535625171,other,,1.0
50.4513072813,30.5425559337,other,,1.0
50.430338582,30.5663430882,other,,1.0
50.4300959588,30.5668902588,other,,1.0
50.4509194575,30.5255183582,other,,1.0
50.4891955362,30.4678716883,other,,1.0
50.4541497538,30.5361371565,other,,1.0
50.4569666395,30.5299160892,other,,1.0
50.4587888682,30.5256360467,other,,1.0
50.4596699728,30.52385506,other,,1.0
50.4877656309,30.3934460449,other,,1.0
50.4896864593,30.3885401989,other,,1.0
50.491673672,30.3834945724,other,,1.0
50.4937086927,30.3783510958,other,,1.0
50.4970930956,30.369640681,other,,1.0
50.5141908782,30.4424373174,other,,1.0
50.5132637193,30.4351180147,other,,1.0
50.5100269764,30.4409459975,other,,1.0
50.5084446351,30.4451442687,other,,1.0
50.4887207803,30.4740514344,other,,1.0
50.4852376051,30.4837276259,other,,1.0
50.4801106337,30.4903511788,other,,1.0
50.476223811,30.4966212293,other,,1.0
50.4744976736,30.4997044552,other,,1.0
50.4722316458,30.5031839122,other,,1.0
50.469005597,30.5083895286,other,,1.0
50.4666758493,30.5135849706,other,,1.0
50.4712325709,30.5087526128,other,,1.0
50.4733849196,30.5051386553,other,,1.0
50.5128305447,30.4484377164,other,,1.0
50.5113395233,30.4303095844,other,,1.0
50.5119265684,30.4356070049,other,,1.0
50.4699746716,30.5107307351,other,,1.0
50.5124135108,30.411102414,other,,1.0
50.5142663874,30.416134169,other,,1.0
50.5146722446,30.4221175611,other,,1.0
50.514412998,30.4219458997,other,,1.0
50.5143959423,30.4154656827,other,,1.0
50.5121786432,30.4104821384,other,,1.0
50.4923367507,30.4358772245,other,,1.0
50.4915075961,30.4294439941,other,,1.0
50.4906042185,30.4248711839,other,,1.0
50.4915367755,30.4294386505,other,,1.0
50.4942596903,30.448695836,other,,1.0
50.489443498,30.4222926355,other,,1.0
50.4969232821,30.455630362,other,,1.0
50.4922514321,30.4363546577,other,,1.0
50.4928155953,30.4426233177,other,,1.0
50.4930442462,30.4433421497,other,,1.0
50.4722504754,30.51990026,other,,1.0
50.4834637454,30.5025677383,other,,1.0
50.4836194807,30.5021774769,other,,1.0
50.4827059215,30.5313022976,other,,1.0
50.4797816474,30.4983803633,other,,1.0
50.4787950923,30.4977312687,other,,1.0
50.4832537206,30.5109433177,other,,1.0
50.4828081245,30.5284648722,other,,1.0
50.4828396982,30.5268138756,other,,1.0
50.4743989364,30.5157064294,other,,1.0
50.4709358193,30.5190408602,other,,1.0
50.4678323424,30.5153444409,other,,1.0
50.4701796418,30.5188694093,other,,1.0
50.4745457399,30.5160390233,other,,1.0
50.4754017115,30.5134025216,other,,1.0
50.4751524913,30.5132254958,other,,1.0
50.4753163623,30.5063845217,other,,1.0
50.4834124434,30.5101279262,other,,1.0
50.4826490062,30.5211594701,other,,1.0
50.4828333318,30.5205908418,other,,1.0
50.475171,30.508904,other,,1.0
50.4808500876,30.5326071382,other,,1.0
50.4750863995,30.5288106587,other,,1.0
50.4786696006,30.5329826796,other,,1.0
50.4777094792,30.5327855372,other,,1.0
50.4814759307,30.5329237805,other,,1.0
50.472028,30.498525,other,,1.0
50.4711441795,30.5003908032,other,,1.0
50.4738415032,30.4939994217,other,,1.0
50.4736230016,30.4951259494,other,,1.0
50.4754415563,30.4898751924,other,,1.0
50.4756621831,30.4899456004,other,,1.0
50.4767391714,30.4865211053,other,,1.0
50.4768991963,30.4866934372,other,,1.0
50.4813247368,30.4780844587,other,,1.0
50.4802963972,30.4796817141,other,,1.0
50.4846904944,30.474737168,other,,1.0
50.485262,30.473946,other,,1.0
50.4873771041,30.4708085114,other,,1.0
50.4868348908,30.4711554661,other,,1.0
50.4686587477,30.5051195995,other,,1.0
50.4701232336,30.5068380461,other,,1.0
50.4706210827,30.5010022141,other,,1.0
50.4709669975,30.5019285416,other,,1.0
50.4682351978,30.5093677402,other,,1.0
50.4687236291,30.5097452154,other,,1.0
50.465107793,30.5167461689,other,,1.0
50.4667706269,30.5119590225,other,,1.0
50.4676931,30.5151129,other,,1.0
50.4651093,30.5111761,other,,1.0
50.4649262,30.5099627,other,,1.0
50.4650481315,30.5163058312,other,,1.0
50.4895468643,30.4210985611,other,,1.0
50.4906278894,30.4166577961,other,,1.0
50.4909725573,30.4129298967,other,,1.0
50.4909782522,30.4076477745,other,,1.0
50.4861463,30.4056912,other,,1.0
50.4833090307,30.4055992619,other,,1.0
50.4844751952,30.4059916374,other,,1.0
50.4871514,30.4060188,other,,1.0
50.4908468953,30.4069819061,other,,1.0
50.4908129498,30.4135710241,other,,1.0
50.4903328336,30.417157226,other,,1.0
50.4892115912,30.421366476,other,,1.0
50.4890181,30.4230965,other,,1.0
50.4884972,30.4244316,other,,1.0
50.4877684,30.4699314,other,,1.0
50.5223211,30.4451875,other,,1.0
50.5217298,30.4462838,other,,1.0
50.5210486,30.4480825,other,,1.0
50.5207731,30.448348,other,,1.0
50.516302,30.449585,other,,1.0
50.5119541,30.4501715,other,,1.0
50.5079864,30.4506421,other,,1.0
50.5063796,30.4509764,other,,1.0
50.5050711,30.4509197,other,,1.0
50.4999963,30.452058,other,,1.0
50.4963418,30.4570219,other,,1.0
50.4950405,30.4595928,other,,1.0
50.4921737,30.4631617,other,,1.0
50.4886809,30.4680845,other,,1.0
50.4868348,30.471184,other,,1.0
50.4837873,30.4752763,other,,1.0
50.4827232202,30.4035167846,other,,1.0
50.4862683974,30.3968912593,other,,1.0
50.5146159348,30.4220883794,other,,1.0
50.5111266,30.4212707,other,,1.0
50.507706,30.4208911,other,,1.0
50.5053924,30.4189342,other,,1.0
50.5063726,30.4138724,other,,1.0
50.507183,30.4097335,other,,1.0
50.494743,30.4056501,other,,1.0
50.4904788,30.4057146,other,,1.0
50.4913346,30.406089,other,,1.0
50.4951451,30.4060256,other,,1.0
50.5067805,30.4104535,other,,1.0
50.5060123,30.4143853,other,,1.0
50.5050542,30.419362,other,,1.0
50.5082111,30.4209923,other,,1.0
50.5121221,30.4260441,other,,1.0
50.5095897,30.4089784,other,,1.0
50.5043185084,30.4376426764,other,,1.0
50.5036397269,30.4341255903,other,,1.0
50.5040984284,30.4284231202,other,,1.0
50.508207,30.4090506,other,,1.0
50.503785,30.429441,other,,1.0
50.503632,30.435492,other,,1.0
50.50369,30.439569,other,,1.0
50.502567,30.441007,other,,1.0
50.500483,30.44907,other,,1.0
50.500605,30.451065,other,,1.0
50.487054,30.4982,other,,1.0
50.500234,30.443732,other,,1.0
50.500408,30.443952,other,,1.0
50.502986,30.440916,other,,1.0
50.482852,30.4646,other,,1.0
50.484286,30.470914,other,,1.0
50.484571,30.470625,other,,1.0
50.514269,30.422226,other,,1.0
50.512263,30.425257,other,,1.0
50.510013,30.429243,other,,1.0
50.508398,30.432086,other,,1.0
50.506389,30.435691,other,,1.0
50.504546,30.440074,other,,1.0
50.505229,30.44465,other,,1.0
50.506017,30.449552,other,,1.0
50.505229,30.443882,other,,1.0
50.504891,30.438373,other,,1.0
50.5075076173,30.4343909735,other,,1.0
50.509005,30.431485,other,,1.0
50.511202,30.427848,other,,1.0
50.5141339,30.4227859,other,,1.0
50.4610171785,30.5219814095,other,,1.0
50.4607952026,30.5220122549,other,,1.0
50.514286,30.438674,other,,1.0
50.505382,30.447949,other,,1.0
50.52003,30.449188,other,,1.0
50.46902,30.5171,other,,1.0
50.468903,30.51598,other,,1.0
50.4694312318,30.5228451378,other,,1.0
50.468592,30.520374,other,,1.0
50.4665724484,30.5203515379,other,,1.0
50.4644932438,30.5184233365,other,,1.0
50.463220433,30.5190130213,other,,1.0
50.4624631719,30.5240201542,other,,1.0
50.4031509887,30.4036681111,other,,1.0
50.4082485,30.3910694,other,,1.0
50.4138725,30.3820491,other,,1.0
50.4207868,30.3766295,other,,1.0
50.418622,30.373126,other,,1.0
50.4136059413,30.3810925831,other,,1.0
50.4077903405,30.3903168416,other,,1.0
50.4020649628,30.4047910905,other,,1.0
50.422765,30.37798,other,,1.0
50.419754,30.373356,other,,1.0
50.455405,30.360106,other,,1.0
50.455755,30.364698,other,,1.0
50.456712,30.379359,other,,1.0
50.4576210728,30.3929617995,other,,1.0
50.458331,30.398692,other,,1.0
50.4579697055,30.3930927134,other,,1.0
50.457398,30.384477,other,,1.0
50.456971,30.37886,other,,1.0
50.456219792,30.3725672202,other,,1.0
50.456121,30.365495,other,,1.0
50.455004,30.356861,other,,1.0
50.431329,30.361329,other,,1.0
50.425089,30.366147,other,,1.0
50.425051,30.369148,other,,1.0
50.4218551577,30.3789687546,other,,1.0
50.4071123,30.4077381,other,,1.0
50.407888,30.407474,other,,1.0
50.4582884561,30.4038433358,other,,1.0
50.4569229922,30.3878365012,other,,1.0
50.45458,30.342028,other,,1.0
50.454266,30.336331,other,,1.0
50.4532799086,30.3218739783,other,,1.0
50.453296,30.321794,other,,1.0
50.452101,30.310035,other,,1.0
50.446273,30.312953,other,,1.0
50.4413114152,30.3113436883,other,,1.0
50.4356149982,30.305739271,other,,1.0
50.4413327619,30.3117445872,other,,1.0
50.446273,30.312953,other,,1.0
50.4514481441,30.2959559543,other,,1.0
50.4495181345,30.2808809544,other,,1.0
50.4471863005,30.2812315202,other,,1.0
50.444425,30.281807,other,,1.0
50.4449696253,30.2815172683,other,,1.0
50.4413241819,30.2807776837,other,,1.0
50.438847074,30.282639175,other,,1.0
50.4365549844,30.2863179119,other,,1.0
50.4313415208,30.2834600961,other,,1.0
50.4360362381,30.2869978372,other,,1.0
50.4388074876,30.2830025633,other,,1.0
50.4416415268,30.2812633691,other,,1.0
50.4475105658,30.2814088298,other,,1.0
50.4500997714,30.2825169365,other,,1.0
50.4512907392,30.2984351028,other,,1.0
50.45206052,30.3102100067,other,,1.0
50.4519046324,30.3120953271,other,,1.0
50.4529340777,30.3212871787,other,,1.0
50.4529449574,30.3220947987,other,,1.0
50.4540625618,30.3375744627,other,,1.0
50.45442,30.34336,other,,1.0
50.4549121001,30.352454097,other,,1.0
50.458006,30.388141,other,,1.0
50.4580135334,30.3791838715,other,,1.0
50.461141,30.376999,other,,1.0
50.4632432296,30.372727124,other,,1.0
50.4657354463,30.3674640653,other,,1.0
50.4656301456,30.3625206484,other,,1.0
50.4756839,30.3589123,other,,1.0
50.4741796438,30.3555269043,other,,1.0
50.4744723983,30.35112227,other,,1.0
50.4746349467,30.3460557633,other,,1.0
50.4743535,30.3421416,other,,1.0
50.4739435231,30.3389487442,other,,1.0
50.47397,30.338997,other,,1.0
50.4732124804,30.332156913,other,,1.0
50.466832641,30.3312999333,other,,1.0
50.4698429287,30.3296843802,other,,1.0
50.46800639,30.3342228706,other,,1.0
50.4706508465,30.3372819299,other,,1.0
50.4748442602,30.3462769561,other,,1.0
50.4742009913,30.3520128596,other,,1.0
50.4648149,30.3563263,other,,1.0
50.4652083,30.3630622,other,,1.0
50.4647882,30.367994,other,,1.0
50.4629582,30.3718987,other,,1.0
50.4613169,30.3752276,other,,1.0
50.459184,30.3780747,other,,1.0
50.4965338329,30.3703289822,other,,1.0
50.4930650453,30.3794101427,other,,1.0
50.4910331302,30.3846617821,other,,1.0
50.4889211539,30.390098028,other,,1.0
50.4876826834,30.3930777934,other,,1.0
50.4716520711,30.3957890513,other,,1.0
50.4668096,30.3958816,other,,1.0
50.4631114,30.3959192,other,,1.0
50.4591743,30.3959166,other,,1.0
50.412155,30.396702,other,,1.0
50.414746,30.395157,other,,1.0
50.420314,30.381832,other,,1.0
50.422765,30.37798,other,,1.0
50.4200201661,30.3820340068,other,,1.0
50.4174835557,30.3872688096,other,,1.0
50.4147830809,30.3943325886,other,,1.0
50.4112382987,30.3966938836,other,,1.0
50.4086666648,30.4008399235,other,,1.0
50.4082690093,30.4036505558,other,,1.0
50.4077521529,30.4039793721,other,,1.0
50.4096034226,30.4010918106,other,,1.0
50.466236,30.355793,other,,1.0
50.470236,30.356507,other,,1.0
50.473594,30.357902,other,,1.0
50.4732966,30.3577066,other,,1.0
50.470357,30.35604,other,,1.0
50.48551161,30.3955433873,other,,1.0
50.481077,30.395672,other,,1.0
50.4776323,30.3957569,other,,1.0
50.47443,30.395742,other,,1.0
50.4115487809,30.396004771,other,,1.0
50.4090247145,30.3915705032,other,,1.0
50.4106721121,30.3878807109,other,,1.0
50.4208265339,30.3766577625,other,,1.0
50.444565,30.389686,other,,1.0
50.4496796248,30.3887649763,other,,1.0
50.4532826963,30.3882045702,other,,1.0
50.455083,30.387454,other,,1.0
50.452668,30.388082,other,,1.0
50.4486685688,30.388649075,other,,1.0
50.4311005811,30.3848926018,other,,1.0
50.4352663452,30.3836299008,other,,1.0
50.4361087417,30.3827233315,other,,1.0
50.4342721744,30.3839343489,other,,1.0
50.4307842088,30.3845016361,other,,1.0
50.4267161951,30.3758700575,other,,1.0
50.4571705,30.3878871,other,,1.0
50.412579,30.417742,other,,1.0
50.4125793365,30.4090847898,other,,1.0
50.4103090084,30.4151635369,other,,1.0
50.433198,30.400919,other,,1.0
50.4096775041,30.3999174599,other,,1.0
50.4105976341,30.4042071427,other,,1.0
50.4118981541,30.4093067113,other,,1.0
50.4119155944,30.4088509602,other,,1.0
50.4279686078,30.3806701125,other,,1.0
50.4298277882,30.3879412398,other,,1.0
50.431029,30.392604,other,,1.0
50.4341403347,30.4032039837,other,,1.0
50.4333810057,30.3998538135,other,,1.0
50.4319077091,30.3942639203,other,,1.0
50.4305583925,30.3889268026,other,,1.0
50.4257900801,30.3843261987,other,,1.0
50.4104419547,30.4047250422,other,,1.0
50.4207868,30.3766295,other,,1.0
50.421295,30.391145,other,,1.0
50.424619,30.393011,other,,1.0
50.4278579,30.3936556,other,,1.0
50.430233,30.3918791,other,,1.0
50.426183,30.393677,other,,1.0
50.423756,30.392271,other,,1.0
50.421076,30.390737,other,,1.0
50.417693,30.388645,other,,1.0
50.4145445,30.3852452,other,,1.0
50.4147991,30.381352,other,,1.0
50.417023,30.37782,other,,1.0
50.4073066834,30.4074833552,other,,1.0
50.4077719406,30.4070183324,other,,1.0
50.4091621681,30.4003926703,other,,1.0
50.409112093,30.4003234558,other,,1.0
50.4118002865,30.396716829,other,,1.0
50.4119408649,30.396396671,other,,1.0
50.4138163548,30.395335812,other,,1.0
50.413825,30.395482,other,,1.0
50.417102456,30.3890138468,other,,1.0
50.4171018664,30.3890138564,other,,1.0
50.4202750439,30.3821336061,other,,1.0
50.4203469315,30.3822293741,other,,1.0
50.4257624984,30.3846467602,other,,1.0
50.4257617044,30.384646601,other,,1.0
50.4122133459,30.4106152145,other,,1.0
50.4296258581,30.3863475481,other,,1.0
50.4296898787,30.3863147646,other,,1.0
50.4330092713,30.3995524719,other,,1.0
50.4330629601,30.3995108526,other,,1.0
50.4265894249,30.3744939369,other,,1.0
50.4265898063,30.3744930514,other,,1.0
50.4255875366,30.3704870974,other,,1.0
50.4126155623,30.4103160455,other,,1.0
50.4598466793,30.3466624197,other,,1.0
50.4565537819,30.3471272329,other,,1.0
50.4571397273,30.3552717659,other,,1.0
50.4551305179,30.3552406088,other,,1.0
50.4570163522,30.3835534621,other,,1.0
50.4579776127,30.3924915385,other,,1.0
50.4565861494,30.3723543625,other,,1.0
50.4552582005,30.3524032095,other,,1.0
50.457004579,30.3465579014,other,,1.0
50.4594380549,30.3473385781,other,,1.0
50.4835745123,30.3954835341,other,,1.0
50.462827488,30.3456520737,other,,1.0
50.4643125028,30.3473188625,other,,1.0
50.4643374277,30.3553261318,other,,1.0
50.459744,30.356061,other,,1.0
50.451961,30.357263,other,,1.0
50.443506,30.358202,other,,1.0
50.437254,30.359074,other,,1.0
50.4242440328,30.3684861221,other,,1.0
50.4269591224,30.365581241,other,,1.0
50.4309184548,30.3626693715,other,,1.0
50.4372694054,30.3600761108,other,,1.0
50.443377529,30.359130885,other,,1.0
50.4483543218,30.3583853924,other,,1.0
50.4522182613,30.3578096528,other,,1.0
50.455735501,30.3572881246,other,,1.0
50.4603522127,30.356434657,other,,1.0
50.4633482293,30.3559565654,other,,1.0
50.4651167491,30.3545165116,other,,1.0
50.464582194,30.3475905636,other,,1.0
50.4622281644,30.3453701317,other,,1.0
50.4300275285,30.3659361033,other,,1.0
50.431942084,30.3701147803,other,,1.0
50.4342641073,30.3743307606,other,,1.0
50.434940051,30.3769659796,other,,1.0
50.4359328337,30.3806944468,other,,1.0
50.4365324516,30.3831886626,other,,1.0
50.4382817821,30.3873966904,other,,1.0
50.4412245204,30.3847956001,other,,1.0
50.4579613918,30.3881429104,other,,1.0
50.4436843999,30.3888808716,other,,1.0
50.4409319996,30.3847757453,other,,1.0
50.4374977721,30.3860711832,other,,1.0
50.4364418232,30.3819880573,other,,1.0
50.4356952031,30.3789966892,other,,1.0
50.434801414,30.3754754269,other,,1.0
50.4341231715,30.3729730933,other,,1.0
50.432542155,30.3694007829,other,,1.0
50.427971049,30.372476857,other,,1.0
50.4261932567,30.367164344,other,,1.0
50.4300251649,30.3659443849,other,,1.0
50.4159322189,30.3920516486,other,,1.0
50.4164483983,30.3916920173,other,,1.0
50.4887836315,30.3639078277,other,,1.0
50.4893911416,30.3648305075,other,,1.0
50.4106808866,30.5070359606,other,,1.0
50.4399461724,30.4965443249,other,,1.0
50.4127094399,30.4967224195,other,,1.0
50.413812123,30.4903674288,other,,1.0
50.4158897,30.4908443,other,,1.0
50.4175248266,30.4903238465,other,,1.0
50.4186309528,30.491488271,other,,1.0
50.4207450674,30.4997399709,other,,1.0
50.4185843772,30.4863665623,other,,1.0
50.4186872736,30.4822149522,other,,1.0
50.4195408925,30.4801457515,other,,1.0
50.4227490938,30.4756693526,other,,1.0
50.4187466097,30.4914328449,other,,1.0
50.4204050453,30.4981039729,other,,1.0
50.4155400157,30.4902986829,other,,1.0
50.413694581,30.4903837436,other,,1.0
50.41254901,30.4974780011,other,,1.0
50.4107314966,30.4973297652,other,,1.0
50.409665896,30.4934830033,other,,1.0
50.4068016399,30.4906282693,other,,1.0
50.404086872,30.4866224815,other,,1.0
50.4044743933,30.4864311889,other,,1.0
50.4013946568,30.4806705416,other,,1.0
50.3973357577,30.4794161975,other,,1.0
50.397328491,30.4793933987,other,,1.0
50.3975080197,30.4791385889,other,,1.0
50.4013373834,30.4808153809,other,,1.0
50.3918149166,30.457873703,other,,1.0
50.3919988474,30.4577729337,other,,1.0
50.3924906388,30.4534964495,other,,1.0
50.3923614408,30.4538672139,other,,1.0
50.3924418455,30.4486445046,other,,1.0
50.3923408032,30.4486668661,other,,1.0
50.3920972716,30.4449396705,other,,1.0
50.3921746486,30.444862557,other,,1.0
50.3939117099,30.440939846,other,,1.0
50.3939917678,30.4397111234,other,,1.0
50.3933806302,30.4365682341,other,,1.0
50.392907404,30.4378957192,other,,1.0
50.3933088819,30.4335354645,other,,1.0
50.3939760436,30.4342402691,other,,1.0
50.3988023012,30.4202495066,other,,1.0
50.3982566934,30.4188294012,other,,1.0
50.4114238331,30.4319228182,other,,1.0
50.411520186,30.4322427409,other,,1.0
50.4117334997,30.4382834585,other,,1.0
50.4116309428,30.4370711,other,,1.0
50.3863609531,30.4371755405,other,,1.0
50.3847604441,30.4381557152,other,,1.0
50.3894458039,30.4318112386,other,,1.0
50.3898480418,30.4324891811,other,,1.0
50.3944405227,30.4257288424,other,,1.0
50.3946188161,30.4260716724,other,,1.0
50.4454444422,30.4159378725,other,,1.0
50.4129741185,30.4293793544,other,,1.0
50.4189841266,30.433768963,other,,1.0
50.4219830362,30.4341192137,other,,1.0
50.4289571514,30.4295051567,other,,1.0
50.4304862124,30.4245849701,other,,1.0
50.4340204562,30.4207625036,other,,1.0
50.4332791379,30.4130037215,other,,1.0
50.4382111065,30.4107872491,other,,1.0
50.4415098483,30.4168475144,other,,1.0
50.4467714114,30.4209651282,other,,1.0
50.4467943916,30.426324101,other,,1.0
50.4468978026,30.4328468911,other,,1.0
50.4513333528,30.434492497,other,,1.0
50.4467755233,30.4537186816,other,,1.0
50.4497837167,30.4358273746,other,,1.0
50.4462382261,30.4319209488,other,,1.0
50.4472083899,30.4256665592,other,,1.0
50.4452175645,30.4135843184,other,,1.0
50.4446088345,30.4110049313,other,,1.0
50.4395937608,30.4085317542,other,,1.0
50.4363136364,30.4130166066,other,,1.0
50.4375641644,30.418938924,other,,1.0
50.4318418645,30.422570947,other,,1.0
50.4300780329,30.4248848373,other,,1.0
50.4234309204,30.4279612009,other,,1.0
50.421642663,30.4348133401,other,,1.0
50.4188719305,30.4333094931,other,,1.0
50.416050637,30.4312457453,other,,1.0
50.4131895523,30.4289580655,other,,1.0
50.4510293566,30.4442050206,other,,1.0
50.4351220213,30.4112084413,other,,1.0
50.4399056804,30.4089179472,other,,1.0
50.4441676244,30.4108763824,other,,1.0
50.4471893784,30.4204377294,other,,1.0
50.4504689484,30.4184108507,other,,1.0
50.4545243247,30.4176563251,other,,1.0
50.4579233576,30.4200905826,other,,1.0
50.4579863914,30.4199343503,other,,1.0
50.4499020741,30.418490374,other,,1.0
50.4467714702,30.4195095635,other,,1.0
50.4366378505,30.4101420481,other,,1.0
50.436301958,30.4130313625,other,,1.0
50.4380686564,30.4200142765,other,,1.0
50.4395370321,30.4254815013,other,,1.0
50.443340858,30.4390720496,other,,1.0
50.4414042098,30.4311895176,other,,1.0
50.4395398227,30.4240656327,other,,1.0
50.4384599046,30.4197007736,other,,1.0
50.4361167106,30.4105352865,other,,1.0
50.4582283864,30.4201169343,other,,1.0
50.4542240484,30.417390832,other,,1.0
50.4544187313,30.4172473338,other,,1.0
50.449963358,30.4183910805,other,,1.0
50.4504017397,30.4179738267,other,,1.0
50.4476152989,30.4198416732,other,,1.0
50.4471557,30.4200559419,other,,1.0
50.4451993023,30.4147847622,other,,1.0
50.4447963228,30.413719859,other,,1.0
50.4441520274,30.4107854442,other,,1.0
50.4439527372,30.4101813745,other,,1.0
50.440286166,30.408523653,other,,1.0
50.439928627,30.4089127967,other,,1.0
50.4359003052,30.4109821242,other,,1.0
50.4360766769,30.4110390224,other,,1.0
50.4302612845,30.4141694569,other,,1.0
50.4299537332,30.4145342373,other,,1.0
50.4266394245,30.417887287,other,,1.0
50.4266321749,30.4180921207,other,,1.0
50.4236411114,30.4263245212,other,,1.0
